property_id,location_id,page_url,property_type,price,location,city,province_name,latitude,longitude,baths,area_sqft,purpose,bedrooms,date_added,agency,agent
105474,11,https://www.zameen.com/Property/karachi_federal_b_area_105474.html,Flat,892404.0,Federal B Area,Karachi,Sindh,24.790208,67.064906,1,1711.2,For Sale,1,2024-04-19,Agency 37,Agent 73
105475,14,https://www.zameen.com/Property/karachi_landhi_105475.html,House,2547788.0,Landhi,Karachi,Sindh,24.845807,66.878893,3,7782.1,For Sale,4,2024-07-19,Agency 37,Agent 1
105476,14,https://www.zameen.com/Property/karachi_landhi_105476.html,Flat,1129557.0,Landhi,Karachi,Sindh,25.015648,66.939879,2,1417.7,For Sale,3,2023-04-14,Agency 22,Agent 49
105477,11,https://www.zameen.com/Property/karachi_federal_b_area_105477.html,Flat,1082514.0,Federal B Area,Karachi,Sindh,24.747552,66.854098,2,2536.4,For Sale,2,2024-05-15,Agency 12,Agent 65
105478,11,https://www.zameen.com/Property/karachi_federal_b_area_105478.html,House,3527886.0,Federal B Area,Karachi,Sindh,24.766204,67.111852,4,6991.3,For Sale,4,2023-11-25,Agency 39,Agent 47
105479,1,https://www.zameen.com/Property/karachi_dha_defence_105479.html,Room,800000.0,DHA Defence,Karachi,Sindh,24.980487,66.978047,1,372.9,For Sale,1,2023-12-29,Agency 12,Agent 7
105483,5,https://www.zameen.com/Property/karachi_pechs_105483.html,Farm House,12366294.0,PECHS,Karachi,Sindh,24.689976,66.933246,8,14252.4,For Sale,7,2023-02-11,Agency 13,Agent 8
105484,7,https://www.zameen.com/Property/karachi_gulistan-e-jauhar_105484.html,Farm House,5268536.0,Gulistan-e-Jauhar,Karachi,Sindh,24.80273,67.09607,4,11682.9,For Sale,6,2024-10-26,Agency 23,Agent 55
105485,12,https://www.zameen.com/Property/karachi_scheme_33_105485.html,Flat,1404470.0,Scheme 33,Karachi,Sindh,24.876992,67.085616,3,945.0,For Sale,3,2023-04-17,Agency 17,Agent 65
105487,14,https://www.zameen.com/Property/karachi_landhi_105487.html,Flat,981519.0,Landhi,Karachi,Sindh,24.895152,66.970992,1,2542.3,For Sale,2,2023-12-06,Agency 25,Agent 105
105488,5,https://www.zameen.com/Property/karachi_pechs_105488.html,Flat,1577904.0,PECHS,Karachi,Sindh,24.911935,66.904214,2,1587.3,For Sale,2,2023-01-18,Agency 7,Agent 113
105489,3,https://www.zameen.com/Property/karachi_bahria_town_karachi_105489.html,House,3182023.0,Bahria Town Karachi,Karachi,Sindh,24.839304,67.106955,4,2720.3,For Sale,4,2023-05-30,Agency 39,Agent 101
105490,11,https://www.zameen.com/Property/karachi_federal_b_area_105490.html,Upper Portion,1261430.0,Federal B Area,Karachi,Sindh,24.745598,67.167282,1,1316.0,For Sale,2,2024-06-21,Agency 26,Agent 49
105491,4,https://www.zameen.com/Property/karachi_gulshan-e-iqbal_town_105491.html,House,4291164.0,Gulshan-e-Iqbal Town,Karachi,Sindh,24.771971,66.931204,2,6270.7,For Sale,3,2024-08-18,Agency 31,Agent 43
105492,9,https://www.zameen.com/Property/karachi_korangi_105492.html,Farm House,8885102.0,Korangi,Karachi,Sindh,24.77831,67.019783,4,33198.6,For Sale,4,2024-04-29,Agency 10,Agent 112
105493,4,https://www.zameen.com/Property/karachi_gulshan-e-iqbal_town_105493.html,House,1952259.0,Gulshan-e-Iqbal Town,Karachi,Sindh,24.978753,66.849408,2,2456.1,For Sale,2,2024-03-17,Agency 29,Agent 15
105495,15,https://www.zameen.com/Property/karachi_surjani_town_105495.html,House,1024073.0,Surjani Town,Karachi,Sindh,25.016449,66.862645,2,2014.0,For Sale,3,2023-09-11,Agency 22,Agent 109
105496,6,https://www.zameen.com/Property/karachi_north_nazimabad_105496.html,House,2759759.0,North Nazimabad,Karachi,Sindh,24.814067,66.923719,4,4743.7,For Sale,4,2023-01-14,Agency 22,Agent 103
105498,13,https://www.zameen.com/Property/karachi_shah_faisal_town_105498.html,Lower Portion,2043813.0,Shah Faisal Town,Karachi,Sindh,24.788301,66.853572,3,1894.5,For Sale,4,2023-04-25,Agency 35,Agent 35
105499,1,https://www.zameen.com/Property/karachi_dha_defence_105499.html,Lower Portion,2003987.0,DHA Defence,Karachi,Sindh,24.862277,67.087439,3,928.0,For Sale,3,2024-06-18,Agency 8,Agent 84
105500,6,https://www.zameen.com/Property/karachi_north_nazimabad_105500.html,House,4428232.0,North Nazimabad,Karachi,Sindh,24.903712,66.861166,3,7244.8,For Sale,4,2024-03-17,Agency 23,Agent 118
105501,10,https://www.zameen.com/Property/karachi_nazimabad_105501.html,Upper Portion,1132793.0,Nazimabad,Karachi,Sindh,24.794759,66.85217,2,1041.9,For Sale,3,2024-10-03,Agency 17,Agent 102
105502,11,https://www.zameen.com/Property/karachi_federal_b_area_105502.html,House,1618963.0,Federal B Area,Karachi,Sindh,24.854527,66.955554,1,2884.5,For Sale,2,2023-07-22,Agency 1,Agent 7
105503,9,https://www.zameen.com/Property/karachi_korangi_105503.html,Flat,800000.0,Korangi,Karachi,Sindh,24.723462,67.021667,3,1593.7,For Sale,3,2024-09-07,Agency 16,Agent 27
105505,11,https://www.zameen.com/Property/karachi_federal_b_area_105505.html,Room,800000.0,Federal B Area,Karachi,Sindh,24.890137,66.996014,1,439.9,For Sale,1,2023-08-30,Agency 37,Agent 116
105506,6,https://www.zameen.com/Property/karachi_north_nazimabad_105506.html,Flat,1011583.0,North Nazimabad,Karachi,Sindh,24.718875,67.149899,1,1794.2,For Sale,1,2023-04-05,Agency 26,Agent 2
105508,3,https://www.zameen.com/Property/karachi_bahria_town_karachi_105508.html,House,3734528.0,Bahria Town Karachi,Karachi,Sindh,24.921362,67.1402,3,3410.5,For Sale,5,2023-12-17,Agency 35,Agent 25
105509,14,https://www.zameen.com/Property/karachi_landhi_105509.html,House,2017400.0,Landhi,Karachi,Sindh,24.72042,66.912494,3,6002.8,For Sale,4,2024-02-26,Agency 13,Agent 41
105510,15,https://www.zameen.com/Property/karachi_surjani_town_105510.html,Flat,800000.0,Surjani Town,Karachi,Sindh,24.749761,67.015059,1,2578.1,For Sale,1,2024-09-30,Agency 33,Agent 118
105511,10,https://www.zameen.com/Property/karachi_nazimabad_105511.html,Upper Portion,1255806.0,Nazimabad,Karachi,Sindh,24.819713,66.943127,1,1523.1,For Sale,2,2024-09-23,Agency 22,Agent 21
105512,3,https://www.zameen.com/Property/karachi_bahria_town_karachi_105512.html,Upper Portion,1042416.0,Bahria Town Karachi,Karachi,Sindh,24.940734,66.918322,2,980.0,For Sale,2,2023-12-09,Agency 17,Agent 86
105515,5,https://www.zameen.com/Property/karachi_pechs_105515.html,Upper Portion,1664393.0,PECHS,Karachi,Sindh,24.94922,66.927462,2,1979.3,For Sale,3,2024-02-13,Agency 39,Agent 90
105516,12,https://www.zameen.com/Property/karachi_scheme_33_105516.html,House,2411426.0,Scheme 33,Karachi,Sindh,25.013564,66.866724,6,1618.2,For Sale,6,2023-03-28,Agency 33,Agent 34
105517,9,https://www.zameen.com/Property/karachi_korangi_105517.html,Farm House,3676553.0,Korangi,Karachi,Sindh,24.92334,67.137269,6,14931.2,For Sale,6,2024-02-18,Agency 11,Agent 50
105520,3,https://www.zameen.com/Property/karachi_bahria_town_karachi_105520.html,House,4927987.0,Bahria Town Karachi,Karachi,Sindh,25.026578,66.982644,2,5937.5,For Sale,3,2023-08-13,Agency 20,Agent 5
105521,2,https://www.zameen.com/Property/karachi_clifton_105521.html,House,6159357.0,Clifton,Karachi,Sindh,24.89664,66.991589,3,3385.6,For Sale,4,2024-01-19,Agency 11,Agent 113
105523,8,https://www.zameen.com/Property/karachi_malir_105523.html,Flat,1185050.0,Malir,Karachi,Sindh,24.908309,66.991727,4,1759.0,For Sale,4,2024-11-13,Agency 20,Agent 106
105524,5,https://www.zameen.com/Property/karachi_pechs_105524.html,Lower Portion,2785852.0,PECHS,Karachi,Sindh,24.79422,66.870515,4,2041.4,For Sale,4,2024-04-21,Agency 29,Agent 7
105526,1,https://www.zameen.com/Property/karachi_dha_defence_105526.html,House,9000225.0,DHA Defence,Karachi,Sindh,24.744123,66.992975,4,7443.5,For Sale,4,2023-05-22,Agency 37,Agent 89
105528,3,https://www.zameen.com/Property/karachi_bahria_town_karachi_105528.html,Lower Portion,1918231.0,Bahria Town Karachi,Karachi,Sindh,24.827598,67.174028,2,2185.7,For Sale,3,2023-07-25,Agency 33,Agent 17
105530,14,https://www.zameen.com/Property/karachi_landhi_105530.html,House,2297694.0,Landhi,Karachi,Sindh,24.798542,66.990223,4,8738.0,For Sale,4,2024-02-15,Agency 11,Agent 118
105531,7,https://www.zameen.com/Property/karachi_gulistan-e-jauhar_105531.html,Flat,886339.0,Gulistan-e-Jauhar,Karachi,Sindh,24.890769,67.090685,1,1661.1,For Sale,1,2023-11-14,Agency 26,Agent 68
105533,14,https://www.zameen.com/Property/karachi_landhi_105533.html,Upper Portion,800000.0,Landhi,Karachi,Sindh,24.769069,67.122729,2,2239.8,For Sale,2,2023-04-14,Agency 38,Agent 25
105534,2,https://www.zameen.com/Property/karachi_clifton_105534.html,House,7530214.0,Clifton,Karachi,Sindh,24.889682,66.907537,2,6950.3,For Sale,3,2023-04-28,Agency 33,Agent 8
105536,4,https://www.zameen.com/Property/karachi_gulshan-e-iqbal_town_105536.html,Upper Portion,1531715.0,Gulshan-e-Iqbal Town,Karachi,Sindh,24.797523,67.090022,2,1120.4,For Sale,3,2023-05-12,Agency 14,Agent 104
105538,10,https://www.zameen.com/Property/karachi_nazimabad_105538.html,Farm House,10404735.0,Nazimabad,Karachi,Sindh,24.729527,67.116925,4,26847.2,For Sale,4,2024-05-19,Agency 7,Agent 1
105541,6,https://www.zameen.com/Property/karachi_north_nazimabad_105541.html,Flat,998727.0,North Nazimabad,Karachi,Sindh,24.795738,67.034857,2,1309.7,For Sale,2,2024-06-29,Agency 38,Agent 92
105544,4,https://www.zameen.com/Property/karachi_gulshan-e-iqbal_town_105544.html,House,2306797.0,Gulshan-e-Iqbal Town,Karachi,Sindh,24.701033,67.139315,3,4259.3,For Sale,3,2023-11-26,Agency 32,Agent 58
105547,5,https://www.zameen.com/Property/karachi_pechs_105547.html,House,2108229.0,PECHS,Karachi,Sindh,24.802637,66.891453,2,2045.1,For Sale,4,2024-01-07,Agency 21,Agent 57
105551,14,https://www.zameen.com/Property/karachi_landhi_105551.html,Farm House,7586289.0,Landhi,Karachi,Sindh,24.890395,67.081358,5,27802.8,For Sale,5,2024-02-22,Agency 27,Agent 101
105552,1,https://www.zameen.com/Property/karachi_dha_defence_105552.html,House,7030783.0,DHA Defence,Karachi,Sindh,24.732656,67.051452,2,5444.3,For Sale,3,2023-02-12,Agency 16,Agent 14
105553,10,https://www.zameen.com/Property/karachi_nazimabad_105553.html,Farm House,5077718.0,Nazimabad,Karachi,Sindh,24.839556,66.976216,7,11476.1,For Sale,7,2023-03-30,Agency 19,Agent 80
105554,2,https://www.zameen.com/Property/karachi_clifton_105554.html,Lower Portion,2863481.0,Clifton,Karachi,Sindh,24.948612,67.185862,3,1469.4,For Sale,3,2023-01-06,Agency 35,Agent 28
105555,3,https://www.zameen.com/Property/karachi_bahria_town_karachi_105555.html,Flat,1497245.0,Bahria Town Karachi,Karachi,Sindh,24.762868,66.905675,2,1647.5,For Sale,2,2023-01-30,Agency 35,Agent 6
105556,6,https://www.zameen.com/Property/karachi_north_nazimabad_105556.html,Lower Portion,1539536.0,North Nazimabad,Karachi,Sindh,24.916408,66.966628,3,1357.1,For Sale,3,2024-03-24,Agency 7,Agent 36
105557,9,https://www.zameen.com/Property/karachi_korangi_105557.html,House,2789538.0,Korangi,Karachi,Sindh,24.703002,66.86757,3,8315.0,For Sale,3,2023-02-20,Agency 20,Agent 67
105558,5,https://www.zameen.com/Property/karachi_pechs_105558.html,Farm House,10285845.0,PECHS,Karachi,Sindh,24.701969,67.076738,5,13775.0,For Sale,5,2023-02-09,Agency 3,Agent 73
105559,10,https://www.zameen.com/Property/karachi_nazimabad_105559.html,Flat,1526043.0,Nazimabad,Karachi,Sindh,24.975603,66.974759,2,2360.0,For Sale,2,2023-06-24,Agency 29,Agent 26
105560,9,https://www.zameen.com/Property/karachi_korangi_105560.html,House,976419.0,Korangi,Karachi,Sindh,24.935629,66.879213,2,1456.5,For Sale,2,2023-06-05,Agency 30,Agent 91
105561,10,https://www.zameen.com/Property/karachi_nazimabad_105561.html,House,4405822.0,Nazimabad,Karachi,Sindh,24.968777,66.913708,3,7590.5,For Sale,3,2023-05-26,Agency 18,Agent 111
105562,14,https://www.zameen.com/Property/karachi_landhi_105562.html,House,3142231.0,Landhi,Karachi,Sindh,25.019228,67.097457,4,8093.8,For Sale,4,2024-11-28,Agency 14,Agent 72
105563,14,https://www.zameen.com/Property/karachi_landhi_105563.html,House,1971876.0,Landhi,Karachi,Sindh,24.792848,66.957174,5,1713.6,For Sale,5,2023-07-26,Agency 6,Agent 69
105564,15,https://www.zameen.com/Property/karachi_surjani_town_105564.html,Farm House,6010874.0,Surjani Town,Karachi,Sindh,24.775515,67.073511,3,23403.4,For Sale,5,2024-02-02,Agency 16,Agent 99
105565,5,https://www.zameen.com/Property/karachi_pechs_105565.html,Room,800000.0,PECHS,Karachi,Sindh,24.825193,66.881815,1,525.9,For Sale,1,2024-03-06,Agency 6,Agent 32
105566,15,https://www.zameen.com/Property/karachi_surjani_town_105566.html,House,1092418.0,Surjani Town,Karachi,Sindh,24.952757,66.848358,2,4131.0,For Sale,3,2024-01-18,Agency 37,Agent 45
105567,6,https://www.zameen.com/Property/karachi_north_nazimabad_105567.html,House,2214837.0,North Nazimabad,Karachi,Sindh,24.862114,66.865068,4,2311.9,For Sale,4,2024-05-27,Agency 33,Agent 71
105568,4,https://www.zameen.com/Property/karachi_gulshan-e-iqbal_town_105568.html,House,3363537.0,Gulshan-e-Iqbal Town,Karachi,Sindh,24.72735,67.152866,3,3547.7,For Sale,3,2023-02-07,Agency 2,Agent 65
105571,9,https://www.zameen.com/Property/karachi_korangi_105571.html,Upper Portion,827311.0,Korangi,Karachi,Sindh,24.710142,66.9652,1,2028.0,For Sale,2,2023-10-15,Agency 23,Agent 30
105572,7,https://www.zameen.com/Property/karachi_gulistan-e-jauhar_105572.html,Flat,1387823.0,Gulistan-e-Jauhar,Karachi,Sindh,24.732864,67.154962,4,2267.6,For Sale,4,2024-02-15,Agency 33,Agent 44
105574,1,https://www.zameen.com/Property/karachi_dha_defence_105574.html,House,3765629.0,DHA Defence,Karachi,Sindh,24.872446,66.845938,2,2341.3,For Sale,3,2023-04-30,Agency 19,Agent 19
105575,14,https://www.zameen.com/Property/karachi_landhi_105575.html,House,2810338.0,Landhi,Karachi,Sindh,24.835474,67.185272,4,7640.3,For Sale,4,2023-07-03,Agency 34,Agent 64
105576,10,https://www.zameen.com/Property/karachi_nazimabad_105576.html,Upper Portion,1304594.0,Nazimabad,Karachi,Sindh,24.822628,67.145498,4,2184.9,For Sale,4,2023-01-01,Agency 20,Agent 2
105579,6,https://www.zameen.com/Property/karachi_north_nazimabad_105579.html,Farm House,10734744.0,North Nazimabad,Karachi,Sindh,24.720778,67.156386,4,20682.0,For Sale,6,2023-04-11,Agency 19,Agent 97
105580,1,https://www.zameen.com/Property/karachi_dha_defence_105580.html,Lower Portion,2807406.0,DHA Defence,Karachi,Sindh,24.826296,67.128808,2,1855.8,For Sale,2,2024-07-11,Agency 19,Agent 1
105581,12,https://www.zameen.com/Property/karachi_scheme_33_105581.html,Flat,1046642.0,Scheme 33,Karachi,Sindh,24.990072,66.904078,2,1974.8,For Sale,2,2024-07-02,Agency 29,Agent 37
105583,3,https://www.zameen.com/Property/karachi_bahria_town_karachi_105583.html,Farm House,15242100.0,Bahria Town Karachi,Karachi,Sindh,24.853213,67.019639,7,19719.9,For Sale,7,2023-05-04,Agency 11,Agent 94
105584,9,https://www.zameen.com/Property/karachi_korangi_105584.html,House,2314432.0,Korangi,Karachi,Sindh,24.782638,67.047108,3,3590.6,For Sale,4,2023-06-19,Agency 16,Agent 39
105586,10,https://www.zameen.com/Property/karachi_nazimabad_105586.html,Room,800000.0,Nazimabad,Karachi,Sindh,24.874786,66.979086,1,551.6,For Sale,1,2023-02-18,Agency 12,Agent 34
105587,5,https://www.zameen.com/Property/karachi_pechs_105587.html,Lower Portion,1691923.0,PECHS,Karachi,Sindh,24.862257,66.843917,3,1143.2,For Sale,3,2023-02-13,Agency 4,Agent 100
105588,9,https://www.zameen.com/Property/karachi_korangi_105588.html,House,2657447.0,Korangi,Karachi,Sindh,24.969456,66.998813,2,8703.5,For Sale,3,2024-01-18,Agency 38,Agent 3
105594,1,https://www.zameen.com/Property/karachi_dha_defence_105594.html,Lower Portion,2879256.0,DHA Defence,Karachi,Sindh,24.734859,67.139072,2,1674.6,For Sale,3,2024-01-26,Agency 34,Agent 118
105597,5,https://www.zameen.com/Property/karachi_pechs_105597.html,Upper Portion,1146602.0,PECHS,Karachi,Sindh,24.956528,67.179326,3,926.4,For Sale,3,2024-03-27,Agency 16,Agent 44
105599,11,https://www.zameen.com/Property/karachi_federal_b_area_105599.html,Flat,1564336.0,Federal B Area,Karachi,Sindh,24.883683,66.990868,3,1077.3,For Sale,3,2023-12-13,Agency 3,Agent 48
105600,14,https://www.zameen.com/Property/karachi_landhi_105600.html,Flat,1488190.0,Landhi,Karachi,Sindh,24.900222,67.140865,2,2161.2,For Sale,3,2024-05-09,Agency 12,Agent 78
105602,11,https://www.zameen.com/Property/karachi_federal_b_area_105602.html,Lower Portion,846540.0,Federal B Area,Karachi,Sindh,24.708204,67.00115,2,1477.8,For Sale,3,2023-03-23,Agency 34,Agent 85
105603,1,https://www.zameen.com/Property/karachi_dha_defence_105603.html,Flat,1793954.0,DHA Defence,Karachi,Sindh,24.751822,67.123307,2,792.5,For Sale,2,2023-11-27,Agency 13,Agent 61
105604,14,https://www.zameen.com/Property/karachi_landhi_105604.html,Farm House,5619908.0,Landhi,Karachi,Sindh,24.984983,67.074034,4,19093.4,For Sale,4,2024-10-22,Agency 28,Agent 29
105605,6,https://www.zameen.com/Property/karachi_north_nazimabad_105605.html,Farm House,13728581.0,North Nazimabad,Karachi,Sindh,24.766658,67.171303,5,26709.4,For Sale,5,2024-11-18,Agency 10,Agent 8
105606,11,https://www.zameen.com/Property/karachi_federal_b_area_105606.html,Upper Portion,954521.0,Federal B Area,Karachi,Sindh,24.73458,67.100792,2,1799.9,For Sale,2,2024-11-06,Agency 9,Agent 99
105607,15,https://www.zameen.com/Property/karachi_surjani_town_105607.html,Flat,906409.0,Surjani Town,Karachi,Sindh,24.803527,66.961425,2,1818.1,For Sale,2,2024-03-31,Agency 33,Agent 90
105608,15,https://www.zameen.com/Property/karachi_surjani_town_105608.html,Upper Portion,1048621.0,Surjani Town,Karachi,Sindh,24.94879,66.85871,2,1208.6,For Sale,2,2024-02-21,Agency 16,Agent 98
105610,6,https://www.zameen.com/Property/karachi_north_nazimabad_105610.html,Flat,1907586.0,North Nazimabad,Karachi,Sindh,24.759797,67.04061,3,2614.7,For Sale,3,2024-08-24,Agency 36,Agent 97
105612,5,https://www.zameen.com/Property/karachi_pechs_105612.html,House,3628830.0,PECHS,Karachi,Sindh,24.911679,67.161137,4,4416.4,For Sale,6,2024-05-16,Agency 37,Agent 88
105613,13,https://www.zameen.com/Property/karachi_shah_faisal_town_105613.html,Farm House,9720068.0,Shah Faisal Town,Karachi,Sindh,24.711488,67.185474,6,28429.1,For Sale,7,2023-11-28,Agency 39,Agent 31
105614,13,https://www.zameen.com/Property/karachi_shah_faisal_town_105614.html,Flat,1223228.0,Shah Faisal Town,Karachi,Sindh,24.934125,66.960376,2,1852.2,For Sale,3,2024-05-29,Agency 29,Agent 32
105615,6,https://www.zameen.com/Property/karachi_north_nazimabad_105615.html,House,5195803.0,North Nazimabad,Karachi,Sindh,24.814349,67.082477,4,7821.3,For Sale,5,2023-09-27,Agency 31,Agent 99
105616,12,https://www.zameen.com/Property/karachi_scheme_33_105616.html,House,3380296.0,Scheme 33,Karachi,Sindh,24.929835,66.85642,4,7510.3,For Sale,5,2024-04-09,Agency 11,Agent 102
105618,1,https://www.zameen.com/Property/karachi_dha_defence_105618.html,Upper Portion,2144767.0,DHA Defence,Karachi,Sindh,24.747211,67.166052,2,1233.6,For Sale,3,2023-01-19,Agency 26,Agent 37
105623,14,https://www.zameen.com/Property/karachi_landhi_105623.html,Room,800000.0,Landhi,Karachi,Sindh,24.725008,67.102343,1,671.7,For Sale,1,2024-06-17,Agency 35,Agent 56
105625,9,https://www.zameen.com/Property/karachi_korangi_105625.html,Room,800000.0,Korangi,Karachi,Sindh,24.997293,66.983123,1,485.0,For Sale,1,2024-07-21,Agency 38,Agent 86
105626,9,https://www.zameen.com/Property/karachi_korangi_105626.html,Room,800000.0,Korangi,Karachi,Sindh,24.698203,66.905921,1,631.6,For Sale,1,2023-03-28,Agency 33,Agent 89
105627,2,https://www.zameen.com/Property/karachi_clifton_105627.html,Flat,2255534.0,Clifton,Karachi,Sindh,24.877595,66.841321,1,1482.3,For Sale,1,2024-07-04,Agency 19,Agent 19
105629,11,https://www.zameen.com/Property/karachi_federal_b_area_105629.html,Upper Portion,1701505.0,Federal B Area,Karachi,Sindh,24.998384,67.046602,3,2129.0,For Sale,3,2023-03-24,Agency 26,Agent 100
105631,10,https://www.zameen.com/Property/karachi_nazimabad_105631.html,Flat,800000.0,Nazimabad,Karachi,Sindh,24.722162,67.155978,1,701.4,For Sale,1,2024-03-06,Agency 38,Agent 17
105632,5,https://www.zameen.com/Property/karachi_pechs_105632.html,Lower Portion,2064289.0,PECHS,Karachi,Sindh,25.035996,67.136648,2,1727.9,For Sale,3,2024-08-18,Agency 26,Agent 4
105633,3,https://www.zameen.com/Property/karachi_bahria_town_karachi_105633.html,Flat,1942020.0,Bahria Town Karachi,Karachi,Sindh,24.770762,66.961609,1,2418.6,For Sale,1,2024-08-22,Agency 15,Agent 113
105635,7,https://www.zameen.com/Property/karachi_gulistan-e-jauhar_105635.html,Farm House,9448172.0,Gulistan-e-Jauhar,Karachi,Sindh,24.924503,66.985745,4,30131.5,For Sale,4,2023-06-02,Agency 39,Agent 3
105636,11,https://www.zameen.com/Property/karachi_federal_b_area_105636.html,House,1517372.0,Federal B Area,Karachi,Sindh,24.923766,66.899934,3,2113.0,For Sale,3,2024-07-03,Agency 32,Agent 49
105637,10,https://www.zameen.com/Property/karachi_nazimabad_105637.html,Flat,1311411.0,Nazimabad,Karachi,Sindh,25.013291,67.08745,3,2241.8,For Sale,3,2023-01-25,Agency 40,Agent 75
105638,12,https://www.zameen.com/Property/karachi_scheme_33_105638.html,Flat,800000.0,Scheme 33,Karachi,Sindh,24.748634,66.844278,2,886.2,For Sale,3,2023-09-15,Agency 9,Agent 108
105639,7,https://www.zameen.com/Property/karachi_gulistan-e-jauhar_105639.html,House,1409943.0,Gulistan-e-Jauhar,Karachi,Sindh,24.84002,67.001522,2,1663.5,For Sale,3,2023-09-17,Agency 16,Agent 49
105640,4,https://www.zameen.com/Property/karachi_gulshan-e-iqbal_town_105640.html,Flat,1109430.0,Gulshan-e-Iqbal Town,Karachi,Sindh,24.862141,67.000593,2,1582.8,For Sale,2,2024-08-13,Agency 32,Agent 28
105641,11,https://www.zameen.com/Property/karachi_federal_b_area_105641.html,Upper Portion,1496083.0,Federal B Area,Karachi,Sindh,24.928433,67.05369,2,1625.8,For Sale,3,2024-08-07,Agency 40,Agent 71
105642,7,https://www.zameen.com/Property/karachi_gulistan-e-jauhar_105642.html,Lower Portion,1136831.0,Gulistan-e-Jauhar,Karachi,Sindh,24.896958,67.098147,2,1603.3,For Sale,2,2023-05-26,Agency 12,Agent 87
105644,2,https://www.zameen.com/Property/karachi_clifton_105644.html,House,13115875.0,Clifton,Karachi,Sindh,24.91348,66.841458,2,8632.4,For Sale,2,2024-03-08,Agency 40,Agent 14
105646,10,https://www.zameen.com/Property/karachi_nazimabad_105646.html,Room,800000.0,Nazimabad,Karachi,Sindh,24.768814,67.126383,1,476.7,For Sale,1,2023-02-11,Agency 36,Agent 31
105648,14,https://www.zameen.com/Property/karachi_landhi_105648.html,Lower Portion,1284325.0,Landhi,Karachi,Sindh,24.88938,66.855034,2,2226.1,For Sale,3,2023-09-16,Agency 39,Agent 71
105650,9,https://www.zameen.com/Property/karachi_korangi_105650.html,Flat,1490289.0,Korangi,Karachi,Sindh,24.960639,66.853734,3,1577.5,For Sale,3,2023-11-11,Agency 35,Agent 15
105651,13,https://www.zameen.com/Property/karachi_shah_faisal_town_105651.html,Lower Portion,1912932.0,Shah Faisal Town,Karachi,Sindh,24.744799,67.023239,3,1729.0,For Sale,4,2024-01-11,Agency 23,Agent 73
105652,1,https://www.zameen.com/Property/karachi_dha_defence_105652.html,Flat,3900766.0,DHA Defence,Karachi,Sindh,24.835208,66.959406,1,2551.5,For Sale,1,2023-05-04,Agency 33,Agent 48
105653,14,https://www.zameen.com/Property/karachi_landhi_105653.html,Room,800000.0,Landhi,Karachi,Sindh,24.826506,66.871044,1,551.9,For Sale,1,2023-02-24,Agency 11,Agent 33
105654,6,https://www.zameen.com/Property/karachi_north_nazimabad_105654.html,House,2809504.0,North Nazimabad,Karachi,Sindh,24.875786,67.08255,4,2229.9,For Sale,5,2024-01-09,Agency 40,Agent 100
105655,1,https://www.zameen.com/Property/karachi_dha_defence_105655.html,Room,1163972.0,DHA Defence,Karachi,Sindh,24.741554,66.887745,1,639.7,For Sale,1,2023-06-21,Agency 30,Agent 67
105658,9,https://www.zameen.com/Property/karachi_korangi_105658.html,Farm House,8568367.0,Korangi,Karachi,Sindh,25.023008,66.902633,4,29435.4,For Sale,4,2023-10-09,Agency 33,Agent 9
105660,1,https://www.zameen.com/Property/karachi_dha_defence_105660.html,Flat,2748901.0,DHA Defence,Karachi,Sindh,24.954764,67.067969,2,2679.0,For Sale,2,2023-03-14,Agency 24,Agent 48
105661,1,https://www.zameen.com/Property/karachi_dha_defence_105661.html,House,13675868.0,DHA Defence,Karachi,Sindh,24.91644,67.005221,3,8898.8,For Sale,4,2023-08-18,Agency 9,Agent 102
105663,15,https://www.zameen.com/Property/karachi_surjani_town_105663.html,Farm House,8725996.0,Surjani Town,Karachi,Sindh,24.72414,67.173781,5,32826.7,For Sale,5,2023-11-05,Agency 39,Agent 61
105665,5,https://www.zameen.com/Property/karachi_pechs_105665.html,Lower Portion,1768785.0,PECHS,Karachi,Sindh,24.88421,66.911559,3,2054.7,For Sale,3,2024-03-31,Agency 2,Agent 87
105668,12,https://www.zameen.com/Property/karachi_scheme_33_105668.html,Lower Portion,1433868.0,Scheme 33,Karachi,Sindh,24.807419,66.907468,2,2234.4,For Sale,3,2024-09-09,Agency 28,Agent 77
105669,15,https://www.zameen.com/Property/karachi_surjani_town_105669.html,House,4561895.0,Surjani Town,Karachi,Sindh,24.848208,67.188392,3,8483.7,For Sale,5,2023-02-25,Agency 3,Agent 68
105671,12,https://www.zameen.com/Property/karachi_scheme_33_105671.html,Flat,991525.0,Scheme 33,Karachi,Sindh,24.685611,67.141491,3,1213.6,For Sale,3,2024-04-24,Agency 36,Agent 111
105672,4,https://www.zameen.com/Property/karachi_gulshan-e-iqbal_town_105672.html,Flat,1106128.0,Gulshan-e-Iqbal Town,Karachi,Sindh,24.873437,66.846284,3,1065.6,For Sale,3,2023-08-26,Agency 19,Agent 111
105674,11,https://www.zameen.com/Property/karachi_federal_b_area_105674.html,Lower Portion,1351464.0,Federal B Area,Karachi,Sindh,24.972846,67.166913,2,2036.6,For Sale,2,2024-04-23,Agency 35,Agent 112
105675,13,https://www.zameen.com/Property/karachi_shah_faisal_town_105675.html,House,2674202.0,Shah Faisal Town,Karachi,Sindh,24.712182,66.91342,3,5222.9,For Sale,4,2024-05-22,Agency 29,Agent 78
